List Length,Already Sorted Time (s),Almost Sorted Time (s),Completely Random Time (s)
367,0.009765683999830799,0.016541695999876538,2.425827281000238
368,0.018471825999768043,0.01582892200030983,2.185259556999881
369,0.087620171999788,0.01577336699983789,2.915507293000246
370,0.013798128999951587,0.06457001199987644,2.7786794769999688
371,0.06244612099999358,0.022103563000200666,2.7014813860000686
372,0.06605852600023354,0.00955655999996452,2.6023091080000995
373,0.062082895999992616,0.014978476999658596,2.6360129269996833
374,0.018981816000177787,0.012118716000259155,2.779805966999902
375,0.02931382399992799,0.03410662600026626,2.7769554619999326
376,0.01053621099981683,0.06045785599962983,2.6947616590000507
377,0.07758805499997834,0.025975818000006257,2.896157310000035
378,0.03624428200009788,0.028101584000069124,3.2028869709997707
379,0.017239888999938557,0.01533522699992318,2.601686553000036
380,0.016411763999713003,0.01310822499999631,2.692006840999966
381,0.06980417099975966,0.05955750200018883,2.707075034999889
382,0.012534682000023167,0.011944715000026918,2.766301354999996
383,0.06560508100028528,0.012739463999878353,2.9305408370000805
384,0.012770645999808039,0.015585388000090461,2.8091677380002693
385,0.010324173999833874,0.06229742100003932,2.318818667999949
386,0.014331840000068041,0.010364472000219394,2.112691161999919
387,0.010458842999923945,0.008963479999692936,2.5015093779998097
388,0.012022928000078537,0.011559833000319486,2.496624152000095
389,0.012970130999747198,0.06105558599983851,2.51070996999988
390,0.01448417999972662,0.009189848999994865,2.182681464000325
391,0.0702834610001446,0.010403347000192298,2.5030876980003995
392,0.011927109999760432,0.013054317999831255,2.969078831999923
393,0.016237099000136368,0.07176419999996142,3.080767931000082
394,0.06026996299988241,0.01022369800011802,2.6922311499997704
395,0.009494568000263826,0.028671900000063033,3.1949470229997132
396,0.010575516999779211,0.014163196000026801,3.0923315079999156
397,0.05310173099996973,0.016238958000030834,3.224994242000321
398,0.017068760999791266,0.06782831999998962,3.117598516000271
399,0.017604120999749284,0.020370346999698086,2.8688601469998503
400,0.014346038999974553,0.024991637999846716,3.2344900610000877
401,0.013522312000077363,0.012497655000061059,3.19768564900005
402,0.05133974299997135,0.020241269000052853,3.0554481120002492
403,0.015726535999874613,0.021622359000048164,3.2786446660002184
404,0.017938781999873754,0.01153550799972436,2.8150075300000026
405,0.01222712600019804,0.015600239999912446,3.071015723000073
406,0.06168173600008231,0.016544197000257554,3.2118031709997013
407,0.0692747309999504,0.05963890499970148,3.087963917000252
408,0.07058674500012785,0.023231879999912053,3.317438432000017
409,0.016850152000188245,0.010050009999758913,3.1199775739996767
410,0.016005245000087598,0.01796196300028896,3.0788249420002103
411,0.010887184999774036,0.018728854999608302,2.967421237999588
412,0.06251521200010757,0.020743814000070415,3.691980576000333
413,0.010290976000305818,0.019509611999637855,2.597240387000056
414,0.010313620000033552,0.05993620499975805,2.88659081600008
415,0.011137398999835568,0.019949335000092105,3.0226268369997342
416,0.06056186800014984,0.03679540100029044,3.7435842400000183
417,0.03534442399995896,0.019917391000035423,3.5703709979998166
418,0.019141729999773816,0.015655753999908484,3.4833637980000276
419,0.06462198000008357,0.012416398999903322,3.0883526060001714
420,0.01332276199991611,0.011707196999850566,3.1028282220004257
421,0.01898358000016742,0.010960912999962602,3.4905100380001386
422,0.010869761999856564,0.07204002399976162,3.1523473279999052
423,0.023189025000192487,0.015212349000194081,3.095980481999959
424,0.015261804000147094,0.012811967999823537,3.158128370999748
425,0.01920794699981343,0.01683012100011183,3.210148272999959
426,0.06472565600006419,0.014050094000140234,3.1059542019997934
427,0.059705517000111286,0.011123461999886786,3.521596249999675
428,0.06289426099965567,0.011564520999854722,3.1399203449996094
429,0.07520908600008624,0.07987912599992342,3.377264120000291
430,0.06619535700019696,0.01671145999989676,3.0963292910000746
431,0.011753101000067545,0.0118350239999927,3.5716568320003717
432,0.01136081100003139,0.013192671000069822,3.672382089000166
433,0.022226992000014434,0.06253434800009927,4.21740618900003
434,0.013887184999930469,0.026897244999872783,3.7889067989999603
435,0.01891232400021181,0.029835026999990077,3.689149733999784
436,0.01745193199985806,0.018078353999953833,4.218398501999673
437,0.020217302999753883,0.020600066000042716,4.152298334000079
438,0.15430413000012777,0.03788276900013443,4.417104347000077
439,0.06563319499991849,0.059629113000028156,4.89591256499989
440,0.017129032999946503,0.0353751679999732,4.473200817999896
441,0.08191441500002838,0.061089097000149195,4.587840586999846
442,0.02923854399978154,0.022274691999882634,5.000879972999883
443,0.09344994100001713,0.0646386859998529,5.282801027000005
444,0.03146678399980374,0.04411184999980833,4.8377240680001705
445,0.02033332299970425,0.06929281400016407,4.208329857000081
446,0.07381815500002631,0.07283029300015187,4.604675689000032
447,0.06729739899992637,0.017034802000125637,4.2606198600001335
448,0.016168765000202256,0.017519664999781526,4.707310833000065
449,0.01824088400007895,0.02024514000004274,3.8032875220001188
450,0.01225217999990491,0.06157362100020691,4.071879332000208
451,0.06080957899985151,0.02726527000004353,4.11571551499992
452,0.07249492399978408,0.012419422999755625,4.43653631799998
453,0.01624493600002097,0.02741413800004011,4.386822058999769
454,0.09112257100014176,0.07033454500015068,4.391755933999775
455,0.017235091000202374,0.06451883099998668,4.694579861999955
456,0.017273100000238628,0.026650346999758767,4.79833407499973
457,0.09449270400000387,0.02873461299986957,4.629988064999907
458,0.012901189999865892,0.026011492000179715,4.783661023999684
459,0.014240102999792725,0.030178385999988677,4.610410490000049
460,0.023616340999979002,0.014041552999970008,4.655900546000339
461,0.027960810999957175,0.015804107999883854,4.76779902699991
462,0.058391219999975874,0.07762985999988814,4.585003449999931
463,0.0733984660000715,0.06286064400001123,4.512423779999608
464,0.08029132499996194,0.06321249199982049,4.6843171850000545
465,0.031075912000233075,0.04040218099999038,4.880231511000147
